id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
716,58.0,Female,8092.0,Divorced,,High School,,32.55646682889344,Suburban,Basic,1.0,16.0,544.0,1.0,2020-03-27 15:21:39.192212,Average,No,Monthly,House,917.0
717,23.0,Male,17275.0,Married,1.0,Bachelor's,Unemployed,46.966787576805466,Urban,Comprehensive,2.0,5.0,609.0,7.0,2022-06-29 15:21:39.281787,Poor,No,Monthly,Condo,139.0
718,57.0,Female,42435.0,Married,3.0,Master's,Unemployed,39.97620355092072,Urban,Basic,,17.0,329.0,4.0,2019-09-02 15:21:39.248098,Good,No,Daily,Condo,1136.0
719,44.0,Male,23981.0,Single,3.0,Master's,Employed,27.29275844798362,Rural,Comprehensive,,12.0,596.0,3.0,2019-10-23 15:21:39.279729,Poor,Yes,Daily,Apartment,394.0
720,39.0,Female,39109.0,Married,2.0,Bachelor's,Unemployed,50.45734031311636,Suburban,Comprehensive,2.0,15.0,379.0,5.0,2019-12-18 15:21:39.219432,Good,Yes,Daily,House,1375.0
721,36.0,Male,,Married,1.0,PhD,Unemployed,16.838606648033767,Suburban,Comprehensive,1.0,4.0,447.0,2.0,2020-02-24 15:21:39.134960,Average,Yes,Monthly,Apartment,24.0
722,54.0,Female,17579.0,Single,3.0,PhD,,27.814057980402072,Suburban,Basic,0.0,15.0,657.0,7.0,2020-10-04 15:21:39.230483,Average,Yes,Weekly,Apartment,543.0
723,61.0,Female,125576.0,Divorced,0.0,PhD,Employed,20.095134443021923,Suburban,Basic,0.0,0.0,553.0,1.0,2022-06-06 15:21:39.132191,Good,No,Monthly,Apartment,196.0
724,30.0,Male,29137.0,Married,0.0,PhD,,39.0981400263756,Suburban,Basic,,3.0,847.0,8.0,2023-12-18 15:21:39.155231,Good,Yes,Daily,Apartment,1383.0
725,64.0,Female,3123.0,Married,3.0,PhD,Employed,34.59324396016952,Urban,Basic,3.0,11.0,826.0,6.0,2019-08-29 15:21:39.260856,Average,Yes,Monthly,Condo,929.0
726,41.0,Female,34409.0,Married,4.0,Bachelor's,Employed,,Rural,Premium,,1.0,573.0,5.0,2022-01-05 15:21:39.192212,Average,Yes,Weekly,House,886.0
727,33.0,Female,56611.0,Single,0.0,Master's,Unemployed,11.052900246334502,Suburban,Premium,3.0,15.0,486.0,6.0,2022-11-21 15:21:39.175719,,Yes,Daily,Apartment,614.0
728,43.0,Female,21441.0,Divorced,2.0,Master's,Employed,26.84627781604525,Urban,Premium,2.0,14.0,637.0,2.0,2021-05-18 15:21:39.245086,Good,No,Weekly,House,1641.0
729,49.0,Male,394.0,Married,3.0,Bachelor's,Employed,22.31394587764205,Rural,Basic,0.0,4.0,731.0,5.0,2021-10-29 15:21:39.237118,Average,No,Monthly,House,1579.0
730,18.0,Female,18051.0,Single,,High School,Unemployed,30.95549467056602,Urban,Comprehensive,,15.0,691.0,3.0,2023-06-18 15:21:39.237118,Average,Yes,Rarely,Apartment,1275.0
731,63.0,Male,45999.0,Married,4.0,Bachelor's,Employed,27.81384665498595,Rural,Premium,,13.0,781.0,7.0,2022-12-29 15:21:39.168099,Good,Yes,Rarely,House,1540.0
732,28.0,Female,3058.0,Single,0.0,Bachelor's,Self-Employed,31.39011777652764,Suburban,Premium,2.0,11.0,,7.0,2019-12-17 15:21:39.155231,Poor,No,Rarely,Condo,39.0
733,38.0,Female,6095.0,Divorced,3.0,Master's,Employed,29.93859810207075,Suburban,Comprehensive,0.0,10.0,772.0,7.0,2021-12-12 15:21:39.134960,Poor,Yes,Daily,Condo,942.0
734,30.0,Female,6095.0,Divorced,2.0,Bachelor's,Employed,7.942224410569998,Suburban,Comprehensive,0.0,14.0,684.0,2.0,2024-06-28 15:21:39.147735,Average,Yes,Daily,House,573.0
735,20.0,Male,37088.0,Married,,PhD,Self-Employed,9.933011797839535,Urban,Premium,0.0,14.0,705.0,9.0,2022-12-04 15:21:39.278402,Good,No,Monthly,Apartment,427.0
736,29.0,Male,6973.0,Married,1.0,Bachelor's,Self-Employed,12.878987630442602,Rural,Premium,1.0,19.0,651.0,8.0,2024-05-15 15:21:39.090124,Good,Yes,Rarely,Apartment,1326.0
737,52.0,Male,55733.0,Divorced,2.0,Bachelor's,Unemployed,20.38287020937961,Urban,Premium,1.0,1.0,386.0,2.0,2023-06-17 15:21:39.213373,Average,Yes,Monthly,Apartment,1811.0
738,59.0,Male,5872.0,Divorced,4.0,High School,Self-Employed,21.08460939794156,Suburban,Basic,0.0,2.0,,7.0,2020-09-26 15:21:39.264504,Average,Yes,Monthly,House,821.0
739,46.0,Male,17078.0,Married,2.0,Bachelor's,,47.25543218521892,Rural,Premium,,15.0,559.0,2.0,2024-05-30 15:21:39.252145,Good,No,Rarely,House,1322.0
740,51.0,Female,43848.0,Single,3.0,PhD,Unemployed,22.981177432375866,Rural,Comprehensive,1.0,6.0,720.0,7.0,2023-07-23 15:21:39.125660,Poor,No,Weekly,Apartment,3341.0
741,59.0,Male,15774.0,Married,0.0,PhD,Unemployed,43.25667718137946,Rural,Comprehensive,0.0,16.0,499.0,8.0,2022-08-27 15:21:39.237118,Good,Yes,Rarely,Condo,552.0
742,23.0,Female,16989.0,Married,1.0,PhD,Self-Employed,24.8983650165981,Rural,Comprehensive,,7.0,566.0,5.0,2022-10-06 15:21:39.134960,Good,Yes,Monthly,Condo,1693.0
743,33.0,Male,5843.0,Single,4.0,Master's,Self-Employed,17.144939473084133,Urban,Basic,0.0,2.0,832.0,2.0,2021-11-01 15:21:39.087123,,No,Monthly,Apartment,1225.0
744,41.0,Female,33600.0,Divorced,0.0,High School,,16.94610803029554,Rural,Premium,2.0,14.0,625.0,8.0,2024-02-07 15:21:39.197445,Good,Yes,Monthly,Condo,528.0
745,22.0,Female,126528.0,Divorced,2.0,PhD,,21.47206601546942,Rural,Basic,2.0,0.0,499.0,5.0,2024-04-10 15:21:39.250151,,No,Rarely,Condo,871.0
746,24.0,Female,18679.0,Single,4.0,PhD,Unemployed,14.722861822769184,Urban,Basic,,16.0,,4.0,2024-05-16 15:21:39.134960,Good,Yes,Monthly,Apartment,1218.0
747,34.0,Female,,Married,1.0,Master's,Unemployed,3.858792979737777,Rural,Premium,,15.0,733.0,9.0,2023-04-16 15:21:39.276901,Average,Yes,Daily,Condo,111.0
748,46.0,Female,10071.0,Married,1.0,Master's,Unemployed,40.26147850407245,Rural,Comprehensive,,0.0,635.0,2.0,2020-04-23 15:21:39.145732,Average,Yes,Weekly,Condo,1845.0
749,37.0,Female,5825.0,Married,,Master's,Self-Employed,50.86530531449257,Rural,Basic,,9.0,779.0,1.0,2022-04-09 15:21:39.191219,Average,No,Monthly,Apartment,2788.0
750,51.0,Male,16072.0,Married,1.0,Bachelor's,Self-Employed,43.011235096053866,Rural,Premium,,3.0,695.0,2.0,2021-05-29 15:21:39.155231,Good,No,Monthly,Apartment,182.0
751,49.0,Male,46267.0,Divorced,,High School,Self-Employed,16.355480967804787,Urban,Premium,1.0,9.0,697.0,6.0,2024-01-26 15:21:39.134960,Good,No,Rarely,Condo,635.0
752,27.0,Male,61925.0,Married,1.0,High School,,48.26509627925674,Urban,Basic,2.0,18.0,449.0,7.0,2024-02-29 15:21:39.188220,Poor,No,Weekly,House,1489.0
753,51.0,Male,857.0,Divorced,0.0,High School,,22.82636468845461,Rural,Comprehensive,2.0,2.0,706.0,8.0,2020-05-17 15:21:39.085129,Good,No,Rarely,Condo,963.0
754,24.0,Male,29063.0,Divorced,3.0,PhD,,44.73887188063734,Suburban,Comprehensive,1.0,10.0,745.0,1.0,2023-08-25 15:21:39.265513,Average,Yes,Weekly,Apartment,707.0
755,35.0,Male,44650.0,Divorced,1.0,High School,Unemployed,44.86878654723678,Suburban,Basic,1.0,3.0,647.0,9.0,2020-09-06 15:21:39.172097,Average,Yes,Weekly,Condo,1407.0
756,64.0,Male,994.0,Married,,High School,Self-Employed,28.89522232984425,Suburban,Premium,1.0,2.0,734.0,6.0,2021-11-13 15:21:39.134960,Poor,Yes,Monthly,House,110.0
757,23.0,Female,35754.0,Single,1.0,High School,Employed,37.71906343162132,Rural,Premium,1.0,13.0,721.0,9.0,2022-12-11 15:21:39.237118,Average,Yes,Weekly,Condo,584.0
758,37.0,Female,87766.0,Single,2.0,High School,Employed,26.15493918430019,Urban,Premium,2.0,4.0,,2.0,2023-06-16 15:21:39.164044,,Yes,Rarely,House,48.0
759,20.0,Male,16582.0,Single,2.0,Bachelor's,,35.85742924587155,Urban,Basic,,16.0,442.0,6.0,2023-07-29 15:21:39.104139,Poor,No,Monthly,Condo,1231.0
760,22.0,Female,2777.0,Married,0.0,Master's,Employed,43.03844626534699,Rural,Comprehensive,1.0,4.0,796.0,9.0,2020-05-22 15:21:39.084065,Average,Yes,Monthly,House,2196.0
761,37.0,Female,31508.0,Divorced,4.0,Master's,Unemployed,16.17592592613755,Rural,Comprehensive,,3.0,612.0,1.0,2020-06-22 15:21:39.226954,Good,No,Weekly,House,112.0
762,31.0,Female,34.0,Married,3.0,Bachelor's,Self-Employed,47.058353375337965,Rural,Basic,0.0,14.0,686.0,7.0,2023-07-21 15:21:39.263607,Average,No,Rarely,Apartment,817.0
763,41.0,Female,2788.0,Divorced,4.0,Master's,Unemployed,16.68943550509419,Suburban,Basic,0.0,3.0,552.0,8.0,2024-07-24 15:21:39.092127,Average,Yes,Rarely,Condo,130.0
764,50.0,Male,27350.0,Divorced,4.0,Bachelor's,Self-Employed,31.8941976357051,Rural,Comprehensive,0.0,13.0,537.0,4.0,2022-09-20 15:21:39.086123,Poor,Yes,Daily,Apartment,29.0
765,37.0,Female,2562.0,Married,1.0,PhD,Self-Employed,32.47149700915615,Rural,Basic,0.0,11.0,468.0,2.0,2023-10-04 15:21:39.221386,Average,Yes,Daily,Condo,2734.0
766,50.0,Male,9081.0,Divorced,1.0,Master's,Employed,21.4339447582445,Suburban,Comprehensive,,16.0,767.0,8.0,2024-01-06 15:21:39.280784,Good,Yes,Rarely,Condo,587.0
767,50.0,Female,27625.0,Divorced,3.0,PhD,,48.2812582888503,Rural,Premium,0.0,8.0,351.0,6.0,2022-04-17 15:21:39.131192,,No,Daily,House,572.0
768,58.0,Female,6972.0,Married,0.0,High School,Self-Employed,18.62372017598948,Suburban,Comprehensive,0.0,17.0,393.0,3.0,2023-06-27 15:21:39.096739,Average,No,Daily,House,618.0
769,26.0,Male,36102.0,Single,1.0,Master's,,24.05305408991345,Suburban,Basic,3.0,19.0,566.0,6.0,2021-06-19 15:21:39.126661,Average,No,Weekly,Apartment,923.0
770,38.0,Female,3483.0,Married,1.0,PhD,Unemployed,6.817708828884697,Urban,Comprehensive,3.0,15.0,,1.0,2021-09-17 15:21:39.113566,Average,No,Rarely,Apartment,1488.0
771,22.0,Male,6988.0,Divorced,2.0,Master's,Unemployed,29.75004655138832,Rural,Basic,0.0,2.0,637.0,7.0,2022-12-29 15:21:39.152732,Average,No,Monthly,Condo,811.0
772,,Female,15983.0,Divorced,4.0,PhD,Self-Employed,37.281609795554985,Urban,Comprehensive,2.0,6.0,,2.0,2020-03-09 15:21:39.092127,Poor,Yes,Rarely,House,1460.0
773,30.0,Female,91021.0,Married,2.0,Bachelor's,Employed,45.06885030859294,Rural,Premium,,5.0,387.0,7.0,2020-09-27 15:21:39.095696,Average,Yes,Weekly,Condo,1304.0
774,46.0,Male,855.0,Divorced,,High School,,41.62405052095786,Suburban,Premium,,13.0,365.0,8.0,2024-06-27 15:21:39.134960,Poor,No,Monthly,Condo,2433.0
775,46.0,Male,25585.0,Married,2.0,Bachelor's,,50.42021751662109,Rural,Comprehensive,1.0,16.0,797.0,2.0,2024-06-30 15:21:39.134960,Average,Yes,Daily,House,1033.0
776,28.0,Male,12042.0,Divorced,0.0,High School,,52.16643948224019,Urban,Basic,0.0,5.0,725.0,8.0,2022-06-30 15:21:39.220389,Average,No,Monthly,House,2047.0
777,55.0,Male,1029.0,Married,3.0,Bachelor's,Employed,,Rural,Comprehensive,1.0,17.0,683.0,1.0,2021-04-02 15:21:39.177724,Poor,No,Monthly,House,731.0
778,48.0,Female,6872.0,Divorced,4.0,Bachelor's,,19.62272831428372,Urban,Premium,1.0,7.0,818.0,5.0,2023-10-01 15:21:39.211806,Poor,Yes,Daily,House,1231.0
779,51.0,Female,11881.0,Married,2.0,Bachelor's,Unemployed,19.08617618538369,Rural,Basic,1.0,9.0,,3.0,2024-05-16 15:21:39.134960,Average,Yes,Weekly,House,784.0
780,30.0,Female,95533.0,Single,1.0,Bachelor's,Unemployed,7.826352893641714,Suburban,Premium,1.0,9.0,377.0,7.0,2020-09-27 15:21:39.126661,Poor,Yes,Weekly,Condo,767.0
781,42.0,Male,24379.0,Married,0.0,PhD,Unemployed,11.47301393332908,Suburban,Premium,1.0,11.0,658.0,1.0,2023-12-21 15:21:39.114118,Average,Yes,Weekly,Apartment,764.0
782,35.0,Male,31002.0,Divorced,0.0,Master's,Unemployed,5.270169597907839,Urban,Basic,0.0,16.0,718.0,1.0,2022-10-10 15:21:39.134960,Average,Yes,Daily,House,1828.0
783,18.0,Female,61441.0,Married,4.0,PhD,Employed,29.71794887804545,Rural,Basic,,6.0,685.0,1.0,2020-04-24 15:21:39.274993,Average,No,Monthly,House,254.0
784,64.0,Female,16102.0,Divorced,1.0,PhD,,50.53592865340555,Rural,Comprehensive,1.0,15.0,752.0,2.0,2021-08-22 15:21:39.228521,Average,No,Rarely,House,602.0
785,58.0,Female,7095.0,Single,1.0,Master's,Employed,23.40103836808491,Urban,Premium,,17.0,757.0,7.0,2021-05-30 15:21:39.118178,Average,Yes,Daily,Apartment,684.0
786,43.0,Male,27383.0,Single,,Master's,Unemployed,32.91859222781473,Urban,Comprehensive,,8.0,808.0,9.0,2022-01-09 15:21:39.132191,Poor,Yes,Weekly,House,1111.0
787,55.0,Male,80190.0,Divorced,,High School,,11.251394215124863,Suburban,Comprehensive,,19.0,569.0,8.0,2020-04-27 15:21:39.112553,Good,Yes,Weekly,Condo,357.0
788,22.0,Male,2853.0,Married,2.0,Bachelor's,Unemployed,40.04251978325572,Suburban,Basic,1.0,4.0,381.0,4.0,2023-09-04 15:21:39.103944,Poor,Yes,Weekly,Apartment,944.0
789,59.0,Male,24891.0,Divorced,,PhD,Unemployed,8.442163103390552,Urban,Basic,0.0,16.0,459.0,5.0,2023-12-05 15:21:39.102694,Good,Yes,Daily,House,1373.0
790,58.0,Male,40802.0,Single,4.0,High School,,21.310965228437404,Suburban,Premium,1.0,11.0,554.0,9.0,2024-06-10 15:21:39.083497,Good,No,Monthly,Condo,1706.0
791,21.0,Male,84965.0,Married,2.0,Master's,Unemployed,13.749088048303468,Suburban,Basic,,6.0,454.0,5.0,2019-08-19 15:21:39.186212,Poor,No,Rarely,House,766.0
792,19.0,Female,2023.0,Single,3.0,Bachelor's,Employed,27.149849459016945,Rural,Premium,0.0,7.0,481.0,1.0,2023-08-13 15:21:39.134960,Average,Yes,Monthly,Condo,1636.0
793,59.0,Male,30292.0,Single,4.0,Bachelor's,Self-Employed,23.47793899620044,Rural,Comprehensive,0.0,8.0,626.0,2.0,2023-06-10 15:21:39.102694,Average,No,Daily,House,1605.0
794,42.0,Female,,Divorced,2.0,Master's,Employed,28.737418649107585,Suburban,Comprehensive,0.0,4.0,,5.0,2021-11-21 15:21:39.211806,,Yes,Daily,Apartment,2939.0
795,61.0,Female,18589.0,Married,0.0,Master's,Self-Employed,5.715933134840803,Urban,Premium,2.0,4.0,,6.0,2022-09-29 15:21:39.134960,Good,No,Rarely,House,821.0
796,60.0,Female,10071.0,Divorced,2.0,PhD,Self-Employed,34.17275724792306,Urban,Comprehensive,2.0,15.0,486.0,6.0,2020-06-13 15:21:39.134960,,Yes,Daily,Condo,3330.0
797,38.0,Female,83088.0,Single,,High School,Unemployed,30.895691428694924,Rural,Comprehensive,1.0,7.0,805.0,8.0,2022-02-13 15:21:39.237118,,Yes,Daily,Apartment,1838.0
798,28.0,Female,913.0,Divorced,1.0,PhD,Unemployed,6.817706798327153,Suburban,Premium,2.0,0.0,,8.0,2020-07-18 15:21:39.151732,Average,No,Weekly,House,710.0
799,51.0,Female,3466.0,Married,,High School,Self-Employed,33.44140911573078,Suburban,Comprehensive,,0.0,647.0,8.0,2024-02-18 15:21:39.172097,,No,Rarely,Condo,549.0
800,52.0,Male,23456.0,Divorced,3.0,High School,Self-Employed,35.95822741113992,Rural,Comprehensive,2.0,14.0,577.0,2.0,2020-08-15 15:21:39.184157,Average,Yes,Daily,House,657.0
801,37.0,Male,1784.0,Single,1.0,Bachelor's,Self-Employed,47.59984434591647,Suburban,Comprehensive,2.0,11.0,456.0,2.0,2019-10-24 15:21:39.286113,Average,Yes,Rarely,Condo,2100.0
802,21.0,Female,18282.0,Single,2.0,High School,Employed,45.28442339034076,Rural,Basic,3.0,5.0,644.0,9.0,2020-03-25 15:21:39.290098,Average,No,Rarely,House,717.0
803,63.0,Male,29415.0,Single,1.0,Master's,,,Rural,Premium,,19.0,469.0,9.0,2020-11-21 15:21:39.180553,Good,No,Weekly,Apartment,1378.0
804,64.0,Female,64857.0,Single,0.0,PhD,Unemployed,5.959314279115066,Suburban,Comprehensive,0.0,13.0,715.0,8.0,2024-01-18 15:21:39.090124,Poor,Yes,Monthly,Apartment,379.0
805,21.0,Female,2541.0,Single,,PhD,Self-Employed,26.89101273328444,Suburban,Premium,3.0,13.0,406.0,8.0,2019-08-29 15:21:39.179186,,Yes,Daily,House,1091.0
806,45.0,Male,63715.0,Married,2.0,PhD,Employed,16.933003469235327,Rural,Premium,,1.0,607.0,3.0,2022-11-15 15:21:39.237118,Good,No,Rarely,House,3688.0
807,45.0,Male,141161.0,Divorced,3.0,PhD,,29.443732907747616,Rural,Comprehensive,3.0,15.0,564.0,9.0,2020-09-08 15:21:39.172097,Poor,No,Daily,Apartment,310.0
808,25.0,Male,13096.0,Divorced,3.0,PhD,,9.837453100614308,Urban,Premium,,3.0,501.0,1.0,2021-04-27 15:21:39.196387,,No,Rarely,Apartment,36.0
809,23.0,Female,12094.0,Divorced,1.0,PhD,Unemployed,28.976117019152763,Rural,Comprehensive,1.0,14.0,845.0,1.0,2024-06-16 15:21:39.259788,Good,Yes,Weekly,Apartment,817.0
810,25.0,Male,87873.0,Divorced,3.0,High School,Employed,17.811191884427245,Rural,Premium,1.0,5.0,397.0,8.0,2023-04-10 15:21:39.283783,Average,No,Rarely,Condo,492.0
811,43.0,Female,8054.0,Divorced,0.0,Bachelor's,Self-Employed,12.849269129027284,Urban,Comprehensive,0.0,18.0,639.0,7.0,2023-11-21 15:21:39.092127,Good,Yes,Monthly,House,546.0
812,21.0,Female,20797.0,Single,4.0,Bachelor's,Self-Employed,12.69356693246604,Rural,Basic,0.0,17.0,696.0,3.0,2024-06-03 15:21:39.106582,Poor,Yes,Rarely,Apartment,1584.0
813,61.0,Female,117465.0,Divorced,,High School,Employed,50.32013350543628,Suburban,Premium,1.0,15.0,,7.0,2021-12-11 15:21:39.254678,,Yes,Monthly,Condo,1491.0
814,21.0,Female,106792.0,Married,2.0,Master's,Employed,28.14789842265683,Urban,Premium,,15.0,423.0,7.0,2020-10-05 15:21:39.155231,Poor,No,Weekly,House,2766.0
815,36.0,Male,16863.0,Single,1.0,Bachelor's,,16.24683568252817,Urban,Comprehensive,1.0,17.0,729.0,2.0,2021-05-27 15:21:39.261856,Good,Yes,Monthly,Condo,685.0
816,43.0,Female,2452.0,Divorced,2.0,PhD,Employed,51.23158185081645,Urban,Premium,0.0,1.0,524.0,3.0,2023-02-11 15:21:39.237118,Poor,No,Daily,House,80.0
817,20.0,Male,16339.0,Single,4.0,Bachelor's,,10.086499461966026,Rural,Comprehensive,0.0,14.0,508.0,8.0,2019-11-26 15:21:39.237118,Average,No,Monthly,Condo,921.0
818,43.0,Female,40323.0,Divorced,2.0,Bachelor's,,31.9146053544758,Suburban,Basic,0.0,14.0,646.0,5.0,2021-01-28 15:21:39.250151,Average,No,Rarely,Condo,996.0
819,52.0,Male,13982.0,Single,2.0,High School,Unemployed,41.83697170999254,Urban,Comprehensive,,2.0,417.0,6.0,2021-09-14 15:21:39.134960,Good,No,Weekly,Apartment,32.0
820,62.0,Female,54560.0,Married,4.0,Master's,Employed,14.09603581470067,Suburban,Comprehensive,,16.0,361.0,9.0,2021-06-15 15:21:39.204790,Poor,No,Monthly,Apartment,2534.0
821,55.0,Female,3904.0,Single,1.0,High School,Unemployed,20.62388070273299,Rural,Comprehensive,,13.0,721.0,1.0,2022-07-04 15:21:39.182597,Average,Yes,Weekly,Condo,23.0
822,,Female,5541.0,Divorced,3.0,Master's,Self-Employed,18.83812852694912,Rural,Basic,0.0,15.0,761.0,6.0,2022-04-29 15:21:39.249100,Poor,Yes,Daily,Condo,468.0
823,63.0,Female,15641.0,Married,2.0,PhD,Self-Employed,9.12998312261115,Urban,Premium,1.0,18.0,524.0,7.0,2022-07-19 15:21:39.155231,Poor,No,Rarely,Apartment,1182.0
824,29.0,Female,2934.0,Single,1.0,Bachelor's,Employed,28.53915794382115,Rural,Premium,1.0,7.0,639.0,6.0,2019-10-03 15:21:39.121169,Average,Yes,Monthly,House,710.0
825,55.0,Male,126626.0,Divorced,,High School,Employed,21.807901985984284,Rural,Basic,2.0,11.0,834.0,2.0,2021-06-13 15:21:39.237118,,No,Monthly,House,910.0
826,29.0,Male,39149.0,Married,2.0,Bachelor's,Employed,15.007825501396264,Urban,Basic,,9.0,484.0,9.0,2021-07-06 15:21:39.290098,Average,Yes,Weekly,Apartment,53.0
827,34.0,Male,38216.0,Married,4.0,Bachelor's,Unemployed,15.878373122837164,Suburban,Basic,1.0,14.0,,2.0,2021-11-19 15:21:39.121169,Good,Yes,Weekly,Condo,792.0
828,22.0,Male,74988.0,Divorced,2.0,Master's,Employed,12.824472261925866,Rural,Comprehensive,3.0,4.0,,8.0,2024-04-21 15:21:39.080440,,No,Monthly,House,1140.0
829,51.0,Male,42337.0,Divorced,2.0,High School,,15.816789833366244,Urban,Premium,1.0,18.0,,1.0,2020-07-30 15:21:39.112553,Good,Yes,Rarely,Apartment,1604.0
830,57.0,Male,25558.0,Married,0.0,Master's,Employed,31.597628908986916,Rural,Comprehensive,,6.0,,8.0,2022-07-20 15:21:39.126661,Average,Yes,Weekly,House,817.0
831,40.0,Male,16285.0,Single,1.0,Bachelor's,Employed,21.64396824389742,Urban,Basic,,18.0,,6.0,2022-08-29 15:21:39.155231,Good,No,Weekly,Apartment,26.0
832,33.0,Male,34372.0,Divorced,2.0,Bachelor's,Self-Employed,6.78816776818252,Suburban,Premium,0.0,16.0,523.0,1.0,2020-03-12 15:21:39.149731,Poor,Yes,Monthly,Condo,1640.0
833,39.0,Female,5829.0,Single,1.0,High School,Self-Employed,42.45219404450424,Urban,Comprehensive,,15.0,736.0,4.0,2020-11-22 15:21:39.233485,Average,Yes,Weekly,Condo,522.0
834,40.0,Male,23407.0,Divorced,1.0,Master's,Employed,21.62596744412854,Urban,Comprehensive,1.0,9.0,518.0,8.0,2019-08-29 15:21:39.265513,Good,Yes,Monthly,Apartment,3633.0
835,62.0,Male,18031.0,Married,2.0,Master's,Unemployed,5.293930682418805,Suburban,Premium,0.0,12.0,467.0,6.0,2020-11-24 15:21:39.223901,Average,No,Monthly,Apartment,959.0
836,26.0,Male,45907.0,Single,0.0,Bachelor's,Self-Employed,27.829013466172164,Rural,Premium,,18.0,522.0,2.0,2021-02-10 15:21:39.134960,Average,Yes,Daily,Condo,992.0
837,50.0,Male,132437.0,Divorced,1.0,PhD,,8.099578376465407,Rural,Comprehensive,1.0,7.0,454.0,5.0,2024-03-13 15:21:39.134960,Good,No,Daily,Condo,1562.0
838,43.0,Male,3329.0,Single,2.0,PhD,Self-Employed,,Urban,Comprehensive,0.0,0.0,706.0,9.0,2020-01-23 15:21:39.173834,,Yes,Rarely,House,1150.0
839,23.0,Male,17781.0,Single,0.0,PhD,Unemployed,11.510219642937098,Urban,Comprehensive,,5.0,437.0,2.0,2021-09-29 15:21:39.180553,Good,No,Daily,Condo,1150.0
840,62.0,Male,10556.0,Single,4.0,Bachelor's,Employed,23.13553545678583,Rural,Basic,1.0,14.0,790.0,4.0,2022-09-18 15:21:39.171102,Average,Yes,Monthly,Apartment,1276.0
841,44.0,Female,43886.0,Single,4.0,High School,Employed,29.82713652487246,Urban,Premium,0.0,15.0,782.0,4.0,2021-06-22 15:21:39.134960,Poor,Yes,Weekly,Condo,656.0
842,30.0,Male,5877.0,Divorced,0.0,Bachelor's,Unemployed,19.239325900841088,Urban,Comprehensive,,2.0,694.0,7.0,2021-03-13 15:21:39.247098,Good,No,Rarely,Condo,905.0
843,35.0,Male,27791.0,Divorced,3.0,PhD,,27.845006397757487,Rural,Premium,2.0,3.0,573.0,1.0,2022-08-07 15:21:39.122134,Poor,Yes,Daily,Apartment,939.0
844,24.0,Male,5857.0,Divorced,3.0,Master's,Unemployed,21.97224956648544,Rural,Premium,0.0,17.0,418.0,4.0,2021-04-03 15:21:39.116179,Good,No,Weekly,House,2895.0
845,30.0,Male,24997.0,Divorced,3.0,High School,Unemployed,51.9591617798437,Suburban,Comprehensive,0.0,2.0,699.0,5.0,2020-03-09 15:21:39.134960,Average,Yes,Weekly,Condo,1139.0
846,42.0,Female,38775.0,Single,4.0,Bachelor's,,14.732128308281418,Rural,Basic,1.0,8.0,760.0,2.0,2021-08-23 15:21:39.079128,Average,No,Rarely,Condo,1140.0
847,46.0,Female,17129.0,Married,3.0,Bachelor's,Unemployed,42.12107794939383,Suburban,Basic,1.0,9.0,571.0,8.0,2019-09-14 15:21:39.265513,Average,Yes,Rarely,Apartment,2340.0
848,43.0,Male,29784.0,Divorced,0.0,PhD,Unemployed,31.85119670525792,Rural,Premium,1.0,15.0,,3.0,2020-01-06 15:21:39.108562,Average,Yes,Rarely,House,665.0
849,45.0,Male,60760.0,Single,4.0,Bachelor's,Employed,23.18685848335077,Urban,Basic,1.0,11.0,331.0,6.0,2023-03-22 15:21:39.155231,Good,No,Weekly,House,3188.0
850,40.0,Female,24604.0,Divorced,1.0,High School,Employed,28.869032683988177,Rural,Comprehensive,,4.0,778.0,4.0,2020-09-25 15:21:39.119168,Poor,Yes,Monthly,Apartment,1400.0
851,27.0,Female,15126.0,Divorced,3.0,High School,,4.524534962859084,Suburban,Comprehensive,1.0,15.0,,3.0,2023-07-11 15:21:39.107553,Good,Yes,Rarely,House,862.0
852,24.0,Male,52323.0,Married,,High School,Unemployed,19.502464345951807,Suburban,Premium,0.0,9.0,403.0,3.0,2023-10-30 15:21:39.155231,Poor,No,Monthly,Condo,821.0
853,31.0,Male,131733.0,Divorced,3.0,Bachelor's,,,Rural,Basic,2.0,9.0,449.0,6.0,2021-11-22 15:21:39.106582,Good,No,Weekly,Apartment,1631.0
854,48.0,Female,16038.0,Married,3.0,Bachelor's,Employed,11.01582346439674,Suburban,Comprehensive,1.0,10.0,563.0,6.0,2021-07-21 15:21:39.134960,Poor,Yes,Monthly,Condo,304.0
855,45.0,Female,45122.0,Single,0.0,PhD,Self-Employed,7.560825723231678,Rural,Premium,,2.0,830.0,1.0,2022-08-24 15:21:39.155231,Good,Yes,Daily,House,2949.0
856,57.0,Male,34111.0,Single,,Master's,Self-Employed,36.47235041973414,Rural,Premium,,3.0,759.0,6.0,2022-03-24 15:21:39.122134,Good,Yes,Rarely,Condo,557.0
857,21.0,Male,,Single,4.0,PhD,Unemployed,,Urban,Comprehensive,1.0,0.0,449.0,9.0,2021-04-23 15:21:39.245086,Poor,No,Weekly,House,596.0
